airport,month,lat,lon,origin_count,dest_count
KTIW,2025_08,47.250847,-122.581083,2098,2045
KTIW,2025_09,47.250847,-122.581083,1788,1756
KTIX,2025_01,28.515244,-80.69627,1140,1133
KTIX,2025_02,28.515244,-80.69627,1128,1093
KTIX,2025_03,28.515244,-80.69627,1372,1371
KTIX,2025_04,28.515244,-80.69627,1447,1419
KTIX,2025_05,28.515244,-80.69627,1209,1217
KTIX,2025_06,28.515244,-80.69627,1173,1150
KTIX,2025_07,28.515244,-80.69627,1326,1291
KTIX,2025_08,28.515244,-80.69627,1002,1001
KTIX,2025_09,28.515244,-80.69627,1149,1132
KTKX,2025_01,36.22522,-89.75687,136,130
KTKX,2025_02,36.22522,-89.75687,161,151
KTKX,2025_03,36.22522,-89.75687,262,236
KTKX,2025_04,36.22522,-89.75687,195,196
KTKX,2025_05,36.22522,-89.75687,143,120
KTKX,2025_06,36.22522,-89.75687,150,140
KTKX,2025_07,36.22522,-89.75687,190,161
KTKX,2025_08,36.22522,-89.75687,162,149
KTKX,2025_09,36.22522,-89.75687,128,112
KTLH,2025_01,30.391022,-84.361913,2254,2235
KTLH,2025_02,30.391022,-84.361913,2222,2188
KTLH,2025_03,30.391022,-84.361913,2592,2534
KTLH,2025_04,30.391022,-84.361913,2557,2466
KTLH,2025_05,30.391022,-84.361913,2316,2278
KTLH,2025_06,30.391022,-84.361913,2051,2057
KTLH,2025_07,30.391022,-84.361913,1975,1971
KTLH,2025_08,30.391022,-84.361913,2289,2269
KTLH,2025_09,30.391022,-84.361913,2347,2290
KTLR,2025_01,36.316658,-119.476611,47,48
KTLR,2025_02,36.316658,-119.476611,59,50
KTLR,2025_03,36.316658,-119.476611,82,99
KTLR,2025_04,36.316658,-119.476611,88,97
KTLR,2025_05,36.316658,-119.476611,78,107
KTLR,2025_06,36.316658,-119.476611,72,99
KTLR,2025_07,36.316658,-119.476611,137,126
KTLR,2025_08,36.316658,-119.476611,194,258
KTLR,2025_09,36.316658,-119.476611,110,153
KTMA,2025_01,31.423738,-83.487634,309,321
KTMA,2025_02,31.423738,-83.487634,346,342
KTMA,2025_03,31.423738,-83.487634,404,408
KTMA,2025_04,31.423738,-83.487634,410,393
KTMA,2025_05,31.423738,-83.487634,389,393
KTMA,2025_06,31.423738,-83.487634,412,396
KTMA,2025_07,31.423738,-83.487634,350,359
KTMA,2025_08,31.423738,-83.487634,336,341
KTMA,2025_09,31.423738,-83.487634,431,426
KTMB,2025_01,25.644755,-80.423135,4733,4326
KTMB,2025_02,25.644755,-80.423135,5468,5097
KTMB,2025_03,25.644755,-80.423135,6359,5990
KTMB,2025_04,25.644755,-80.423135,6744,6090
KTMB,2025_05,25.644755,-80.423135,6398,5839
KTMB,2025_06,25.644755,-80.423135,5517,5190
KTMB,2025_07,25.644755,-80.423135,5878,5525
KTMB,2025_08,25.644755,-80.423135,5689,5448
KTMB,2025_09,25.644755,-80.423135,5173,4916
KTMK,2025_01,45.614136,-123.669545,118,130
KTMK,2025_02,45.614136,-123.669545,35,33
KTMK,2025_03,45.614136,-123.669545,47,63
KTMK,2025_04,45.614136,-123.669545,125,135
KTMK,2025_05,45.614136,-123.669545,119,135
KTMK,2025_06,45.614136,-123.669545,156,150
KTMK,2025_07,45.614136,-123.669545,202,206
KTMK,2025_08,45.614136,-123.669545,228,218
KTMK,2025_09,45.614136,-123.669545,170,184
KTMT,2025_01,39.147766,-116.519742,0,2
KTMT,2025_02,39.147766,-116.519742,2,1
KTMT,2025_03,39.147766,-116.519742,1,0
KTMT,2025_04,39.147766,-116.519742,3,1
KTMT,2025_05,39.147766,-116.519742,0,3
KTMT,2025_06,39.147766,-116.519742,3,4
KTMT,2025_07,39.147766,-116.519742,2,15
KTMT,2025_08,39.147766,-116.519742,3,5
KTMT,2025_09,39.147766,-116.519742,1,3
KTNP,2025_01,34.069118,-115.927286,2,0
KTNP,2025_02,34.069118,-115.927286,2,0
KTNP,2025_03,34.069118,-115.927286,2,0
KTNP,2025_05,34.069118,-115.927286,2,0
KTNP,2025_06,34.069118,-115.927286,69,103
KTNP,2025_07,34.069118,-115.927286,59,121
KTNP,2025_08,34.069118,-115.927286,46,111
KTNP,2025_09,34.069118,-115.927286,69,93
KTNT,2025_01,25.427353,-81.086782,305,447
KTNT,2025_02,25.427353,-81.086782,337,471
KTNT,2025_03,25.427353,-81.086782,315,461
KTNT,2025_04,25.427353,-81.086782,316,550
KTNT,2025_05,25.427353,-81.086782,226,448
KTNT,2025_06,25.427353,-81.086782,202,321
KTNT,2025_07,25.427353,-81.086782,227,375
KTNT,2025_08,25.427353,-81.086782,217,293
KTNT,2025_09,25.427353,-81.086782,128,200
KTNU,2025_01,41.400907,-92.851335,231,247
KTNU,2025_02,41.400907,-92.851335,251,227
KTNU,2025_03,41.400907,-92.851335,271,264
KTNU,2025_04,41.400907,-92.851335,179,153
KTNU,2025_05,41.400907,-92.851335,273,274
KTNU,2025_06,41.400907,-92.851335,253,267
KTNU,2025_07,41.400907,-92.851335,364,364
KTNU,2025_08,41.400907,-92.851335,390,414
KTNU,2025_09,41.400907,-92.851335,266,318
KTNX,2025_01,38.467072,-116.760307,3,7
KTNX,2025_02,38.467072,-116.760307,8,5
KTNX,2025_03,38.467072,-116.760307,3,4
KTNX,2025_04,38.467072,-116.760307,4,8
KTNX,2025_05,38.467072,-116.760307,8,5
KTNX,2025_06,38.467072,-116.760307,5,12
KTNX,2025_07,38.467072,-116.760307,22,16
KTNX,2025_08,38.467072,-116.760307,11,6
KTNX,2025_09,38.467072,-116.760307,5,4
KTOA,2025_01,33.809143,-118.346464,3102,2615
KTOA,2025_02,33.809143,-118.346464,2717,2246
KTOA,2025_03,33.809143,-118.346464,2879,2407
KTOA,2025_04,33.809143,-118.346464,3301,2749
KTOA,2025_05,33.809143,-118.346464,3432,2844
KTOA,2025_06,33.809143,-118.346464,2896,2387
KTOA,2025_07,33.809143,-118.346464,2973,2419
KTOA,2025_08,33.809143,-118.346464,3067,2497
KTOA,2025_09,33.809143,-118.346464,2902,2315
KTOC,2025_01,34.362907,-83.492374,514,504
KTOC,2025_02,34.362907,-83.492374,638,632
KTOC,2025_03,34.362907,-83.492374,844,808
KTOC,2025_04,34.362907,-83.492374,765,757
KTOC,2025_05,34.362907,-83.492374,712,713
KTOC,2025_06,34.362907,-83.492374,859,881
KTOC,2025_07,34.362907,-83.492374,684,744
KTOC,2025_08,34.362907,-83.492374,719,804
KTOC,2025_09,34.362907,-83.492374,867,941
KTOI,2025_01,32.089142,-85.781415,274,307
KTOI,2025_02,32.089142,-85.781415,225,332
KTOI,2025_03,32.089142,-85.781415,300,376
KTOI,2025_04,32.089142,-85.781415,267,351
KTOI,2025_05,32.089142,-85.781415,245,293
KTOI,2025_06,32.089142,-85.781415,479,513
KTOI,2025_07,32.089142,-85.781415,393,418
KTOI,2025_08,32.089142,-85.781415,288,338
KTOI,2025_09,32.089142,-85.781415,373,439
KTOL,2025_01,41.550842,-83.827993,640,432
KTOL,2025_02,41.550842,-83.827993,855,668
KTOL,2025_03,41.550842,-83.827993,1005,948
KTOL,2025_04,41.550842,-83.827993,1339,1153
KTOL,2025_05,41.550842,-83.827993,1172,987
KTOL,2025_06,41.550842,-83.827993,1387,1015
KTOL,2025_07,41.550842,-83.827993,1442,1125
KTOL,2025_08,41.550842,-83.827993,1474,1290
KTOL,2025_09,41.550842,-83.827993,1503,1326
KTOP,2025_01,39.215617,-95.42308,105,130
KTOP,2025_02,39.215617,-95.42308,41,106
KTOP,2025_03,39.215617,-95.42308,169,250
KTOP,2025_04,39.215617,-95.42308,151,221
KTOP,2025_05,39.215617,-95.42308,216,259
KTOP,2025_06,39.215617,-95.42308,290,312
KTOP,2025_07,39.215617,-95.42308,406,385
KTOP,2025_08,39.215617,-95.42308,333,328
KTOP,2025_09,39.215617,-95.42308,329,324
KTOR,2025_04,41.543403,-104.186863,0,1
KTOR,2025_05,41.543403,-104.186863,0,1
KTOR,2025_06,41.543403,-104.186863,0,1
KTOR,2025_07,41.543403,-104.186863,3,3
KTOR,2025_08,41.543403,-104.186863,3,0
KTOR,2025_09,41.543403,-104.186863,0,1
KTPA,2025_01,27.980129,-82.528489,9686,9405
KTPA,2025_02,27.980129,-82.528489,9444,9233
KTPA,2025_03,27.980129,-82.528489,11493,11283
KTPA,2025_04,27.980129,-82.528489,10779,10715
KTPA,2025_05,27.980129,-82.528489,10118,10100
KTPA,2025_06,27.980129,-82.528489,9204,9146
KTPA,2025_07,27.980129,-82.528489,9418,9334
KTPA,2025_08,27.980129,-82.528489,8914,8770
KTPA,2025_09,27.980129,-82.528489,8091,7886
KTPF,2025_01,28.023239,-82.336244,2174,1775
KTPF,2025_02,28.023239,-82.336244,2097,1917
KTPF,2025_03,28.023239,-82.336244,2327,2187
KTPF,2025_04,28.023239,-82.336244,2497,2277
KTPF,2025_05,28.023239,-82.336244,2387,2368
KTPF,2025_06,28.023239,-82.336244,2330,2191
KTPF,2025_07,28.023239,-82.336244,2198,2112
KTPF,2025_08,28.023239,-82.336244,2209,2163
KTPF,2025_09,28.023239,-82.336244,2427,2115
KTPH,2025_01,38.475285,-117.409241,6,6
KTPH,2025_02,38.475285,-117.409241,12,5
KTPH,2025_03,38.475285,-117.409241,6,6
KTPH,2025_04,38.475285,-117.409241,10,12
KTPH,2025_05,38.475285,-117.409241,4,9
KTPH,2025_06,38.475285,-117.409241,17,15
KTPH,2025_07,38.475285,-117.409241,13,16
KTPH,2025_08,38.475285,-117.409241,15,13
KTPH,2025_09,38.475285,-117.409241,10,12
KTPL,2025_01,31.129761,-97.400692,730,716
KTPL,2025_02,31.129761,-97.400692,752,740
KTPL,2025_03,31.129761,-97.400692,788,767
KTPL,2025_04,31.129761,-97.400692,827,769
KTPL,2025_05,31.129761,-97.400692,917,885
KTPL,2025_06,31.129761,-97.400692,803,723
KTPL,2025_07,31.129761,-97.400692,832,811
KTPL,2025_08,31.129761,-97.400692,937,880
KTPL,2025_09,31.129761,-97.400692,948,883
KTPO,2025_01,59.16673,-155.546138,491,801
KTPO,2025_02,59.16673,-155.546138,378,736
KTPO,2025_03,59.16673,-155.546138,244,350
KTPO,2025_04,59.16673,-155.546138,156,206
KTPO,2025_05,59.16673,-155.546138,249,292
KTPO,2025_06,59.16673,-155.546138,388,487
KTPO,2025_07,59.16673,-155.546138,496,564
KTPO,2025_08,59.16673,-155.546138,460,539
KTPO,2025_09,59.16673,-155.546138,307,333
KTRI,2025_01,36.461838,-82.422924,944,913
KTRI,2025_02,36.461838,-82.422924,1013,998
KTRI,2025_03,36.461838,-82.422924,1186,1139
KTRI,2025_04,36.461838,-82.422924,1235,1201
KTRI,2025_05,36.461838,-82.422924,1237,1205
KTRI,2025_06,36.461838,-82.422924,1295,1298
KTRI,2025_07,36.461838,-82.422924,1546,1539
KTRI,2025_08,36.461838,-82.422924,1753,1741
KTRI,2025_09,36.461838,-82.422924,1593,1585
KTRK,2025_01,39.407053,-120.360962,8,3
KTRK,2025_02,39.407053,-120.360962,2,5
KTRK,2025_03,39.407053,-120.360962,8,4
KTRK,2025_04,39.407053,-120.360962,6,6
KTRK,2025_05,39.407053,-120.360962,10,4
KTRK,2025_06,39.407053,-120.360962,24,11
KTRK,2025_07,39.407053,-120.360962,28,36
KTRK,2025_08,39.407053,-120.360962,29,25
KTRK,2025_09,39.407053,-120.360962,15,25
KTRL,2025_01,32.755505,-96.53182,1567,1465
KTRL,2025_02,32.755505,-96.53182,1376,1261
KTRL,2025_03,32.755505,-96.53182,1663,1543
KTRL,2025_04,32.755505,-96.53182,1506,1412
KTRL,2025_05,32.755505,-96.53182,1839,1730
KTRL,2025_06,32.755505,-96.53182,1777,1702
KTRL,2025_07,32.755505,-96.53182,1974,1838
KTRL,2025_08,32.755505,-96.53182,1887,1817
KTRL,2025_09,32.755505,-96.53182,2006,1909
KTRM,2025_01,33.5738,-116.206112,4,7
KTRM,2025_02,33.5738,-116.206112,7,4
KTRM,2025_03,33.5738,-116.206112,13,8
KTRM,2025_04,33.5738,-116.206112,1,7
KTRM,2025_05,33.5738,-116.206112,4,1
KTRM,2025_06,33.5738,-116.206112,778,723
KTRM,2025_07,33.5738,-116.206112,515,477
KTRM,2025_08,33.5738,-116.206112,496,444
KTRM,2025_09,33.5738,-116.206112,574,545
KTRX,2025_01,39.65181,-93.917581,7,19
KTRX,2025_02,39.65181,-93.917581,7,26
KTRX,2025_03,39.65181,-93.917581,18,34
KTRX,2025_04,39.65181,-93.917581,13,30
KTRX,2025_05,39.65181,-93.917581,22,44
KTRX,2025_06,39.65181,-93.917581,15,32
KTRX,2025_07,39.65181,-93.917581,18,44
KTRX,2025_08,39.65181,-93.917581,18,59
KTRX,2025_09,39.65181,-93.917581,18,34
KTSP,2025_01,34.872421,-118.713913,183,262
KTSP,2025_02,34.872421,-118.713913,193,306
KTSP,2025_03,34.872421,-118.713913,218,279
KTSP,2025_04,34.872421,-118.713913,195,307
KTSP,2025_05,34.872421,-118.713913,318,425
KTSP,2025_06,34.872421,-118.713913,240,310
KTSP,2025_07,34.872421,-118.713913,132,156
KTSP,2025_08,34.872421,-118.713913,205,254
KTSP,2025_09,34.872421,-118.713913,216,322
KTTD,2025_01,45.370675,-122.306726,1273,1219
KTTD,2025_02,45.370675,-122.306726,1002,967
KTTD,2025_03,45.370675,-122.306726,1641,1595
KTTD,2025_04,45.370675,-122.306726,2302,2181
KTTD,2025_05,45.370675,-122.306726,2417,2304
KTTD,2025_06,45.370675,-122.306726,2548,2454
KTTD,2025_07,45.370675,-122.306726,2927,2799
KTTD,2025_08,45.370675,-122.306726,3157,2973
KTTD,2025_09,45.370675,-122.306726,2969,2804
KTTN,2025_01,40.198649,-74.622324,2900,2742
KTTN,2025_02,40.198649,-74.622324,3304,3096
KTTN,2025_03,40.198649,-74.622324,3747,3499
KTTN,2025_04,40.198649,-74.622324,4265,3931
KTTN,2025_05,40.198649,-74.622324,4048,3778
KTTN,2025_06,40.198649,-74.622324,4528,4137
KTTN,2025_07,40.198649,-74.622324,5216,4763
KTTN,2025_08,40.198649,-74.622324,5039,4604
KTTN,2025_09,40.198649,-74.622324,5346,5097
KTUL,2025_01,36.210526,-95.881119,3051,2938
KTUL,2025_02,36.210526,-95.881119,2704,2612
KTUL,2025_03,36.210526,-95.881119,3519,3425
KTUL,2025_04,36.210526,-95.881119,3276,3209
KTUL,2025_05,36.210526,-95.881119,3686,3574
KTUL,2025_06,36.210526,-95.881119,3463,3449
KTUL,2025_07,36.210526,-95.881119,3804,3771
KTUL,2025_08,36.210526,-95.881119,3309,3274
KTUL,2025_09,36.210526,-95.881119,3507,3554
KTUP,2025_01,34.532181,-89.078269,80,80
KTUP,2025_02,34.532181,-89.078269,85,92
KTUP,2025_03,34.532181,-89.078269,126,123
KTUP,2025_04,34.532181,-89.078269,139,113
KTUP,2025_05,34.532181,-89.078269,134,128
KTUP,2025_06,34.532181,-89.078269,125,129
KTUP,2025_07,34.532181,-89.078269,96,174
KTUP,2025_08,34.532181,-89.078269,147,209
KTUP,2025_09,34.532181,-89.078269,256,202
KTUS,2025_01,32.140457,-111.182245,1213,1186
KTUS,2025_02,32.140457,-111.182245,1163,1060
KTUS,2025_03,32.140457,-111.182245,1118,1058
KTUS,2025_04,32.140457,-111.182245,1234,1170
KTUS,2025_05,32.140457,-111.182245,1105,1107
KTUS,2025_06,32.140457,-111.182245,816,818
KTUS,2025_07,32.140457,-111.182245,790,784
KTUS,2025_08,32.140457,-111.182245,849,838
KTUS,2025_09,32.140457,-111.182245,881,916
KTVC,2025_01,44.622322,-85.707025,79,73
KTVC,2025_02,44.622322,-85.707025,56,73
KTVC,2025_03,44.622322,-85.707025,24,52
KTVC,2025_04,44.622322,-85.707025,37,72
KTVC,2025_05,44.622322,-85.707025,81,103
KTVC,2025_06,44.622322,-85.707025,184,206
KTVC,2025_07,44.622322,-85.707025,190,281
KTVC,2025_08,44.622322,-85.707025,114,283
KTVC,2025_09,44.622322,-85.707025,82,187
KTVF,2025_01,48.053925,-96.288437,94,130
KTVF,2025_02,48.053925,-96.288437,105,149
KTVF,2025_03,48.053925,-96.288437,58,175
KTVF,2025_04,48.053925,-96.288437,155,212
KTVF,2025_05,48.053925,-96.288437,75,176
KTVF,2025_06,48.053925,-96.288437,131,264
KTVF,2025_07,48.053925,-96.288437,133,215
KTVF,2025_08,48.053925,-96.288437,184,233
KTVF,2025_09,48.053925,-96.288437,122,213
KTVI,2025_01,30.888155,-83.895612,422,411
KTVI,2025_02,30.888155,-83.895612,410,399
KTVI,2025_03,30.888155,-83.895612,374,356
KTVI,2025_04,30.888155,-83.895612,405,370
KTVI,2025_05,30.888155,-83.895612,328,297
KTVI,2025_06,30.888155,-83.895612,308,291
KTVI,2025_07,30.888155,-83.895612,244,228
KTVI,2025_08,30.888155,-83.895612,257,254
KTVI,2025_09,30.888155,-83.895612,299,277
KTVL,2025_01,38.802246,-120.216045,19,22
KTVL,2025_02,38.802246,-120.216045,4,9
KTVL,2025_03,38.802246,-120.216045,4,4
KTVL,2025_04,38.802246,-120.216045,7,9
KTVL,2025_05,38.802246,-120.216045,16,17
KTVL,2025_06,38.802246,-120.216045,11,21
KTVL,2025_07,38.802246,-120.216045,16,19
KTVL,2025_08,38.802246,-120.216045,14,19
KTVL,2025_09,38.802246,-120.216045,27,23
KTWF,2025_01,42.511224,-114.76082,715,619
KTWF,2025_02,42.511224,-114.76082,257,241
KTWF,2025_03,42.511224,-114.76082,585,529
KTWF,2025_04,42.511224,-114.76082,745,664
KTWF,2025_05,42.511224,-114.76082,887,782
KTWF,2025_06,42.511224,-114.76082,1092,960
KTWF,2025_07,42.511224,-114.76082,1298,1138
KTWF,2025_08,42.511224,-114.76082,1193,1033
KTWF,2025_09,42.511224,-114.76082,907,813
KTXK,2025_01,33.463028,-94.289282,110,127
KTXK,2025_02,33.463028,-94.289282,131,119
KTXK,2025_03,33.463028,-94.289282,141,145
KTXK,2025_04,33.463028,-94.289282,153,162
KTXK,2025_05,33.463028,-94.289282,163,199
KTXK,2025_06,33.463028,-94.289282,158,175
KTXK,2025_07,33.463028,-94.289282,180,206
KTXK,2025_08,33.463028,-94.289282,180,176
KTXK,2025_09,33.463028,-94.289282,180,180
KTYL,2025_03,34.602651,-110.464725,1,0
KTYR,2025_01,32.339355,-95.332324,886,877
KTYR,2025_02,32.339355,-95.332324,887,890
KTYR,2025_03,32.339355,-95.332324,1092,1096
KTYR,2025_04,32.339355,-95.332324,991,945
KTYR,2025_05,32.339355,-95.332324,1091,1056
KTYR,2025_06,32.339355,-95.332324,1002,975
KTYR,2025_07,32.339355,-95.332324,1092,1053
KTYR,2025_08,32.339355,-95.332324,1155,1110
KTYR,2025_09,32.339355,-95.332324,1267,1217
KTYS,2025_01,35.774231,-84.01923,4394,4179
KTYS,2025_02,35.774231,-84.01923,4587,4404
KTYS,2025_03,35.774231,-84.01923,5551,5277
KTYS,2025_04,35.774231,-84.01923,5473,5257
KTYS,2025_05,35.774231,-84.01923,5084,4993
KTYS,2025_06,35.774231,-84.01923,5685,5507
KTYS,2025_07,35.774231,-84.01923,5705,5533
KTYS,2025_08,35.774231,-84.01923,5887,5766
KTYS,2025_09,35.774231,-84.01923,5973,5855
KUBS,2025_01,33.464172,-87.996533,10,122
KUBS,2025_02,33.464172,-87.996533,8,121
KUBS,2025_03,33.464172,-87.996533,18,95
KUBS,2025_04,33.464172,-87.996533,10,159
KUBS,2025_05,33.464172,-87.996533,9,125
KUBS,2025_06,33.464172,-87.996533,5,79
KUBS,2025_07,33.464172,-87.996533,6,114
KUBS,2025_08,33.464172,-87.996533,27,49
KUBS,2025_09,33.464172,-87.996533,58,101
KUCY,2025_01,36.456407,-89.025256,116,128
KUCY,2025_02,36.456407,-89.025256,110,105
KUCY,2025_03,36.456407,-89.025256,173,164
KUCY,2025_04,36.456407,-89.025256,158,148
KUCY,2025_05,36.456407,-89.025256,126,132
KUCY,2025_06,36.456407,-89.025256,173,156
KUCY,2025_07,36.456407,-89.025256,174,156
KUCY,2025_08,36.456407,-89.025256,204,200
KUCY,2025_09,36.456407,-89.025256,130,128
KUDD,2025_01,33.748976,-116.314487,3,1
KUDD,2025_02,33.748976,-116.314487,2,2
KUDD,2025_03,33.748976,-116.314487,10,6
KUDD,2025_04,33.748976,-116.314487,3,3
KUDD,2025_06,33.748976,-116.314487,356,307
KUDD,2025_07,33.748976,-116.314487,285,275
KUDD,2025_08,33.748976,-116.314487,329,310
KUDD,2025_09,33.748976,-116.314487,305,271
KUES,2025_01,42.788956,-88.43888,940,889
KUES,2025_02,42.788956,-88.43888,971,978
KUES,2025_03,42.788956,-88.43888,1151,1226
KUES,2025_04,42.788956,-88.43888,1314,1356
KUES,2025_05,42.788956,-88.43888,1585,1599
KUES,2025_06,42.788956,-88.43888,1816,1854
KUES,2025_07,42.788956,-88.43888,2047,2036
KUES,2025_08,42.788956,-88.43888,2091,2028
KUES,2025_09,42.788956,-88.43888,1951,1888
KUGN,2025_01,42.332371,-88.371468,794,738
KUGN,2025_02,42.332371,-88.371468,832,822
KUGN,2025_03,42.332371,-88.371468,1085,994
KUGN,2025_04,42.332371,-88.371468,1297,1256
KUGN,2025_05,42.332371,-88.371468,1556,1535
KUGN,2025_06,42.332371,-88.371468,1782,1723
KUGN,2025_07,42.332371,-88.371468,1733,1665
KUGN,2025_08,42.332371,-88.371468,1970,1882
KUGN,2025_09,42.332371,-88.371468,1716,1638
KUIL,2025_01,48.255538,-124.185695,3,8
KUIL,2025_02,48.255538,-124.185695,2,18
KUIL,2025_03,48.255538,-124.185695,2,18
KUIL,2025_04,48.255538,-124.185695,6,15
KUIL,2025_05,48.255538,-124.185695,10,18
KUIL,2025_06,48.255538,-124.185695,23,23
KUIL,2025_07,48.255538,-124.185695,4,15
KUIL,2025_08,48.255538,-124.185695,12,22
KUIL,2025_09,48.255538,-124.185695,8,32
KUIN,2025_01,39.803281,-91.080933,11,32
KUIN,2025_02,39.803281,-91.080933,5,23
KUIN,2025_03,39.803281,-91.080933,7,28
KUIN,2025_04,39.803281,-91.080933,11,41
KUIN,2025_05,39.803281,-91.080933,86,157
KUIN,2025_06,39.803281,-91.080933,140,167
