origin,destination,flights,origin_lat,origin_lon,destination_lat,destination_lon
EDDF,KDFW,129,50.034252,8.562247,32.899747,-97.073037
EGCC,LTFM,129,53.343761,-2.286647,41.174337,28.709148
KHND,KMCO,129,36.073655,-115.123804,28.432892,-81.295817
OMDB,ZBAA,129,25.226349,55.41214,41.074855,114.603008
EDDB,OTBD,128,52.343674,13.461075,25.369446,51.594493
EDDL,LEMG,128,51.274567,6.741448,36.682744,-4.492429
KBTF,KIAH,128,40.802456,-111.976364,29.97757,-95.277961
KBFI,KTPA,127,47.458901,-122.307833,27.986519,-82.541576
KCLT,KMDW,127,35.173521,-80.931816,41.7848,-87.752194
KHHR,KRDU,127,33.935806,-118.398257,35.883396,-78.774193
CYYC,KMSP,126,51.129936,-113.990373,44.886354,-93.20573
LEPA,LPPT,126,39.772137,3.064087,38.779919,-9.136684
RJTT,VIDP,126,35.558275,139.769206,28.513339,77.239541
CYUL,CYUL,125,45.49585,-73.691319,45.49585,-73.691319
EBBR,LTFM,125,50.892426,4.495041,41.174337,28.709148
ENGM,LOWW,125,60.140945,11.048363,48.109947,16.578643
KBOS,KSLC,125,42.37329,-71.006954,40.62038,-111.994507
EDDM,KEWR,124,48.606667,12.066527,40.698946,-74.164488
CYUL,KDFW,123,45.49585,-73.691319,32.899747,-97.073037
CYUL,KTEB,123,45.49585,-73.691319,40.850544,-74.064697
EBBR,LFPG,123,50.892426,4.495041,48.99637,2.629346
EPWA,LEMD,123,52.169499,20.963876,40.481779,-3.544511
KIND,KLAS,123,39.74807,-86.307007,36.098386,-115.157172
CYUL,KCLT,122,45.49585,-73.691319,35.173521,-80.931816
CYYZ,KLAS,122,43.665475,-79.611544,36.098386,-115.157172
EDDF,KIAH,122,50.034252,8.562247,29.97757,-95.277961
EGKK,LFPO,122,51.146713,-0.201094,48.727661,2.403118
EPWA,LTFM,122,52.169499,20.963876,41.174337,28.709148
KBNA,KSLC,122,36.097583,-86.690252,40.62038,-111.994507
CYUL,LIRF,121,45.49585,-73.691319,41.829117,12.220667
CYVR,PHNL,121,49.182449,-123.140822,21.325289,-157.93026
EGKK,KJFK,121,51.146713,-0.201094,40.626115,-73.782432
EPWA,LPPT,121,52.169499,20.963876,38.779919,-9.136684
KBFI,KRDU,121,47.458901,-122.307833,35.883396,-78.774193
LIMC,LTFM,121,45.590836,8.74438,41.174337,28.709148
LSZH,LTFM,121,47.463867,8.546883,41.174337,28.709148
PHNL,RJBB,121,21.325289,-157.93026,34.468627,135.305672
CYYZ,EPWA,120,43.665475,-79.611544,52.169499,20.963876
EDDF,KDTW,120,50.034252,8.562247,42.24678,-83.33854
EIDW,OMDB,120,53.422464,-6.279737,25.226349,55.41214
EPWA,LEPA,120,52.169499,20.963876,39.772137,3.064087
KORD,LSZH,120,41.967389,-87.912406,47.463867,8.546883
KSFO,LSZH,120,37.622192,-122.377739,47.463867,8.546883
LPPT,OMDB,120,38.779919,-9.136684,25.226349,55.41214
RCTP,RJTT,120,25.071266,121.22286,35.558275,139.769206
EDDM,KSFO,119,48.606667,12.066527,37.622192,-122.377739
EGLL,KMCO,119,51.352575,-0.5470079999999999,28.432892,-81.295817
KEWR,LSZH,119,40.698946,-74.164488,47.463867,8.546883
KFLL,KSFO,119,26.077011,-80.175787,37.622192,-122.377739
LOWW,LPPT,119,48.109947,16.578643,38.779919,-9.136684
CYYC,KPHX,118,51.129936,-113.990373,33.440861,-112.0092
EDDL,OMDB,118,51.274567,6.741448,25.226349,55.41214
EDDM,KCLT,118,48.606667,12.066527,35.173521,-80.931816
EDDM,OMDB,118,48.606667,12.066527,25.226349,55.41214
KBFI,RKSI,118,47.458901,-122.307833,37.451248,126.437414
KBOS,KHND,118,42.37329,-71.006954,36.073655,-115.123804
KSFO,LIRF,118,37.622192,-122.377739,41.829117,12.220667
LEMD,OMDB,118,40.481779,-3.544511,25.226349,55.41214
LOWW,OMDB,118,48.109947,16.578643,25.226349,55.41214
CYYZ,EDDM,117,43.665475,-79.611544,48.606667,12.066527
KAUS,KTEB,117,30.398041,-97.566875,40.850544,-74.064697
KEWR,KSLC,117,40.698946,-74.164488,40.62038,-111.994507
KIAD,LSZH,117,38.938037,-77.436264,47.463867,8.546883
KJFK,OMDB,117,40.626115,-73.782432,25.226349,55.41214
CYUL,KMSP,116,45.49585,-73.691319,44.886354,-93.20573
CYVR,RCTP,116,49.182449,-123.140822,25.071266,121.22286
EBBR,LEPA,116,50.892426,4.495041,39.772137,3.064087
EDDF,VABB,116,50.034252,8.562247,19.090235,72.853151
EGLL,KPHX,116,51.352575,-0.5470079999999999,33.440861,-112.0092
EHAM,KHHR,116,52.34265,4.710114,33.935806,-118.398257
ESSA,LIRF,116,59.625363,17.908851,41.829117,12.220667
KATL,LIRF,116,33.631805,-84.436924,41.829117,12.220667
KDAL,KIND,116,32.834524,-96.666601,39.74807,-86.307007
KIAD,KLAS,116,38.938037,-77.436264,36.098386,-115.157172
KIAD,KMIA,116,38.938037,-77.436264,25.78363,-80.373077
KIAD,LEMD,116,38.938037,-77.436264,40.481779,-3.544511
LEBL,OMDB,116,41.298569,2.082809,25.226349,55.41214
LIMC,OMDB,116,45.590836,8.74438,25.226349,55.41214
RJAA,YBBN,116,35.288223,144.953327,-27.36335,153.118087
EBBR,OMDB,115,50.892426,4.495041,25.226349,55.41214
EDDF,KDEN,115,50.034252,8.562247,39.847028,-104.641541
EGCC,KJFK,115,53.343761,-2.286647,40.626115,-73.782432
EGKK,LOWW,115,51.146713,-0.201094,48.109947,16.578643
EIDW,KMSP,115,53.422464,-6.279737,44.886354,-93.20573
LFPG,OTBD,115,48.99637,2.629346,25.369446,51.594493
LFPG,SBGR,115,48.99637,2.629346,-23.491629,-46.672847
LPPT,LPPT,115,38.779919,-9.136684,38.779919,-9.136684
OMDB,YBBN,115,25.226349,55.41214,-27.36335,153.118087
RJTT,WMKK,115,35.558275,139.769206,2.834885,101.664036
CYUL,EHAM,114,45.49585,-73.691319,52.34265,4.710114
CYYC,KATL,114,51.129936,-113.990373,33.631805,-84.436924
CYYZ,OMDB,114,43.665475,-79.611544,25.226349,55.41214
CYYZ,VHHH,114,43.665475,-79.611544,22.505676,113.824302
EDDM,KIAD,114,48.606667,12.066527,38.938037,-77.436264
EHAM,KIAD,114,52.34265,4.710114,38.938037,-77.436264
EHAM,KSFO,114,52.34265,4.710114,37.622192,-122.377739
ENGM,LIMC,114,60.140945,11.048363,45.590836,8.74438
KAUS,KBTF,114,30.398041,-97.566875,40.802456,-111.976364
KAUS,KFLL,114,30.398041,-97.566875,26.077011,-80.175787
CYUL,EDDF,113,45.49585,-73.691319,50.034252,8.562247
CYYC,EGLL,113,51.129936,-113.990373,51.352575,-0.5470079999999999
EDDM,WSSS,113,48.606667,12.066527,1.394938,103.996914
EGLL,SBGR,113,51.352575,-0.5470079999999999,-23.491629,-46.672847
KBOS,LIRF,113,42.37329,-71.006954,41.829117,12.220667
KBOS,LSZH,113,42.37329,-71.006954,47.463867,8.546883
KEWR,LFPO,113,40.698946,-74.164488,48.727661,2.403118
KJFK,LPPT,113,40.626115,-73.782432,38.779919,-9.136684
KLAS,KMCO,113,36.098386,-115.157172,28.432892,-81.295817
KMIA,KMIA,113,25.78363,-80.373077,25.78363,-80.373077
CYVR,KDFW,112,49.182449,-123.140822,32.899747,-97.073037
CYYZ,KBFI,112,43.665475,-79.611544,47.458901,-122.307833
CYYZ,KIND,112,43.665475,-79.611544,39.74807,-86.307007
EDDL,LIRF,112,51.274567,6.741448,41.829117,12.220667
EDDM,VTBS,112,48.606667,12.066527,13.69154,100.74
EIDW,KPHL,112,53.422464,-6.279737,39.868881,-75.240465
EPWA,KJFK,112,52.169499,20.963876,40.626115,-73.782432
KHND,KPHL,112,36.073655,-115.123804,39.868881,-75.240465
LSZH,VTBS,112,47.463867,8.546883,13.69154,100.74
OMDB,RCTP,112,25.226349,55.41214,25.071266,121.22286
CYUL,LEBL,111,45.49585,-73.691319,41.298569,2.082809
EBBR,KEWR,111,50.892426,4.495041,40.698946,-74.164488
EDDM,RJTT,111,48.606667,12.066527,35.558275,139.769206
EHAM,KIAH,111,52.34265,4.710114,29.97757,-95.277961
EHAM,WSSS,111,52.34265,4.710114,1.394938,103.996914
CYUL,KRDU,110,45.49585,-73.691319,35.883396,-78.774193
CYVR,KLAS,110,49.182449,-123.140822,36.098386,-115.157172
CYYZ,KHND,110,43.665475,-79.611544,36.073655,-115.123804
EDDF,SBGR,110,50.034252,8.562247,-23.491629,-46.672847
EDDM,KDEN,110,48.606667,12.066527,39.847028,-104.641541
EGLL,VIDP,110,51.352575,-0.5470079999999999,28.513339,77.239541
KEWR,LIRF,110,40.698946,-74.164488,41.829117,12.220667
KIND,KRDU,110,39.74807,-86.307007,35.883396,-78.774193
CYYZ,RKSI,109,43.665475,-79.611544,37.451248,126.437414
EDDB,LTFM,109,52.343674,13.461075,41.174337,28.709148
RJBB,WMKK,109,34.468627,135.305672,2.834885,101.664036
KDFW,LEMD,108,32.899747,-97.073037,40.481779,-3.544511
KSFO,RPLL,108,37.622192,-122.377739,13.469971,121.632054
EGLL,KNZY,107,51.352575,-0.5470079999999999,32.734219,-117.192381
EGSS,EHAM,107,51.883644,0.232735,52.34265,4.710114
EKCH,KJFK,107,55.631653,12.677224,40.626115,-73.782432
KDAL,KSNA,107,32.834524,-96.666601,33.675053,-117.869274
LFPB,LTFM,107,48.99502,2.534156,41.174337,28.709148
LIRF,OTBD,107,41.829117,12.220667,25.369446,51.594493
LSZH,WSSS,107,47.463867,8.546883,1.394938,103.996914
EDDL,LTFM,106,51.274567,6.741448,41.174337,28.709148
EGLL,KAUS,106,51.352575,-0.5470079999999999,30.398041,-97.566875
KBFI,KFLL,106,47.458901,-122.307833,26.077011,-80.175787
KPHX,KTPA,106,33.440861,-112.0092,27.986519,-82.541576
LEMG,LFPB,106,36.682744,-4.492429,48.99502,2.534156
ENGM,LIRF,105,60.140945,11.048363,41.829117,12.220667
KBFI,KIND,105,47.458901,-122.307833,39.74807,-86.307007
KEWR,LIMC,105,40.698946,-74.164488,45.590836,8.74438
KMDW,KORD,105,41.7848,-87.752194,41.967389,-87.912406
KPHX,KRDU,105,33.440861,-112.0092,35.883396,-78.774193
KRDU,KTEB,105,35.883396,-78.774193,40.850544,-74.064697
LIRF,LTFM,105,41.829117,12.220667,41.174337,28.709148
KBNA,KBTF,104,36.097583,-86.690252,40.802456,-111.976364
CYYZ,KPHX,103,43.665475,-79.611544,33.440861,-112.0092
CYYZ,LSZH,103,43.665475,-79.611544,47.463867,8.546883
EBBR,KJFK,103,50.892426,4.495041,40.626115,-73.782432
EBBR,LFPB,103,50.892426,4.495041,48.99502,2.534156
KIAD,KMDW,103,38.938037,-77.436264,41.7848,-87.752194
KJFK,OTBD,103,40.626115,-73.782432,25.369446,51.594493
KMSP,KSNA,103,44.886354,-93.20573,33.675053,-117.869274
KSFO,KTEB,103,37.622192,-122.377739,40.850544,-74.064697
VABB,VHHH,103,19.090235,72.853151,22.505676,113.824302
EIDW,LIMC,102,53.422464,-6.279737,45.590836,8.74438
KFLL,KMIA,102,26.077011,-80.175787,25.78363,-80.373077
KJFK,PHNL,101,40.626115,-73.782432,21.325289,-157.93026
LEPA,LIRF,101,39.772137,3.064087,41.829117,12.220667
LLBG,LSZH,101,32.004093,34.891163,47.463867,8.546883
EBBR,EGCC,100,50.892426,4.495041,53.343761,-2.286647
KAUS,KPDX,100,30.398041,-97.566875,45.586756,-122.599903
KHHR,LIRF,100,33.935806,-118.398257,41.829117,12.220667
KORD,LBBG,100,41.967389,-87.912406,42.51329,28.269695
KBOS,KPDX,99,42.37329,-71.006954,45.586756,-122.599903
CYYC,KLAS,98,51.129936,-113.990373,36.098386,-115.157172
KATL,LFPB,98,33.631805,-84.436924,48.99502,2.534156
KATL,SBGR,98,33.631805,-84.436924,-23.491629,-46.672847
KLAS,KTPA,98,36.098386,-115.157172,27.986519,-82.541576
OTBD,YBBN,98,25.369446,51.594493,-27.36335,153.118087
EGLL,RKSI,97,51.352575,-0.5470079999999999,37.451248,126.437414
EPWA,KORD,97,52.169499,20.963876,41.967389,-87.912406
KHHR,RPLL,97,33.935806,-118.398257,13.469971,121.632054
KORD,LEBL,97,41.967389,-87.912406,41.298569,2.082809
KORD,LEMD,97,41.967389,-87.912406,40.481779,-3.544511
KSFO,RJBH,97,37.622192,-122.377739,35.386002,132.966728
LEMG,LFPG,97,36.682744,-4.492429,48.99637,2.629346
ESSA,LTAI,96,59.625363,17.908851,36.915925,30.823875
KDFW,RKSI,96,32.899747,-97.073037,37.451248,126.437414
KSFO,LFPG,96,37.622192,-122.377739,48.99637,2.629346
CYYC,KDFW,95,51.129936,-113.990373,32.899747,-97.073037
EDDF,RJAA,95,50.034252,8.562247,35.288223,144.953327
KBOS,KBOS,95,42.37329,-71.006954,42.37329,-71.006954
KFLL,KTEB,95,26.077011,-80.175787,40.850544,-74.064697
KHND,KMIA,95,36.073655,-115.123804,25.78363,-80.373077
KIAD,LFPB,95,38.938037,-77.436264,48.99502,2.534156
CYVR,KNZY,94,49.182449,-123.140822,32.734219,-117.192381
KLGA,KTEB,93,40.779353,-73.872351,40.850544,-74.064697
LFPB,OMDB,93,48.99502,2.534156,25.226349,55.41214
CYYZ,EKCH,92,43.665475,-79.611544,55.631653,12.677224
KHND,KIND,92,36.073655,-115.123804,39.74807,-86.307007
KLAS,KLAS,92,36.098386,-115.157172,36.098386,-115.157172
KMCO,KNZY,92,28.432892,-81.295817,32.734219,-117.192381
CYYZ,LFPB,91,43.665475,-79.611544,48.99502,2.534156
EDDM,OTBD,91,48.606667,12.066527,25.369446,51.594493
EHAM,RKSI,91,52.34265,4.710114,37.451248,126.437414
EIDW,OTBD,91,53.422464,-6.279737,25.369446,51.594493
KFLL,KIAD,91,26.077011,-80.175787,38.938037,-77.436264
KIND,KTEB,91,39.74807,-86.307007,40.850544,-74.064697
KPHL,LIRF,91,39.868881,-75.240465,41.829117,12.220667
CYUL,EBBR,90,45.49585,-73.691319,50.892426,4.495041
EGLL,LLBG,90,51.352575,-0.5470079999999999,32.004093,34.891163
KBTF,KMCO,90,40.802456,-111.976364,28.432892,-81.295817
KJFK,LTFM,90,40.626115,-73.782432,41.174337,28.709148
VHHH,VOBL,90,22.505676,113.824302,13.189133,77.761423
CYVR,KATL,89,49.182449,-123.140822,33.631805,-84.436924
EDDF,KMIA,89,50.034252,8.562247,25.78363,-80.373077
EDDM,EGKK,89,48.606667,12.066527,51.146713,-0.201094
EDDM,ZBAA,89,48.606667,12.066527,41.074855,114.603008
EGSS,ENGM,89,51.883644,0.232735,60.140945,11.048363
EKCH,LTFM,89,55.631653,12.677224,41.174337,28.709148
KIAD,KSLC,89,38.938037,-77.436264,40.62038,-111.994507
OTBD,YSSY,89,25.369446,51.594493,-33.95426,151.178055
CYVR,KSLC,88,49.182449,-123.140822,40.62038,-111.994507
CYYZ,EGKK,88,43.665475,-79.611544,51.146713,-0.201094
CYYZ,LOWW,88,43.665475,-79.611544,48.109947,16.578643
EDDL,ENGM,88,51.274567,6.741448,60.140945,11.048363
EIDW,ESSA,88,53.422464,-6.279737,59.625363,17.908851
EKCH,EKCH,88,55.631653,12.677224,55.631653,12.677224
KBTF,KDTW,88,40.802456,-111.976364,42.24678,-83.33854
KBTF,KMSP,88,40.802456,-111.976364,44.886354,-93.20573
KDFW,RJTT,88,32.899747,-97.073037,35.558275,139.769206
KHHR,RJBB,88,33.935806,-118.398257,34.468627,135.305672
KHND,KTPA,88,36.073655,-115.123804,27.986519,-82.541576
KAFW,KMSP,87,33.19249,-97.198187,44.886354,-93.20573
KORD,LFPG,87,41.967389,-87.912406,48.99637,2.629346
EHAM,VABB,86,52.34265,4.710114,19.090235,72.853151
KDAL,KRDU,86,32.834524,-96.666601,35.883396,-78.774193
KHHR,LBBG,86,33.935806,-118.398257,42.51329,28.269695
KHND,KIAD,86,36.073655,-115.123804,38.938037,-77.436264
LFPB,RJTT,86,48.99502,2.534156,35.558275,139.769206
LPPT,LTFM,86,38.779919,-9.136684,41.174337,28.709148
OTBD,RJAA,86,25.369446,51.594493,35.288223,144.953327
EGKK,OTBD,85,51.146713,-0.201094,25.369446,51.594493
EPWA,OTBD,85,52.169499,20.963876,25.369446,51.594493
KIAD,RJTT,85,38.938037,-77.436264,35.558275,139.769206
EDDB,KJFK,84,52.343674,13.461075,40.626115,-73.782432
EDDF,VHHH,84,50.034252,8.562247,22.505676,113.824302
KCLT,KSLC,84,35.173521,-80.931816,40.62038,-111.994507
KDAL,KFLL,84,32.834524,-96.666601,26.077011,-80.175787
KDTW,KPDX,84,42.24678,-83.33854,45.586756,-122.599903
EBBR,KIAD,83,50.892426,4.495041,38.938037,-77.436264
KAUS,KSNA,83,30.398041,-97.566875,33.675053,-117.869274
KBTF,KJFK,83,40.802456,-111.976364,40.626115,-73.782432
LIRF,RKSI,83,41.829117,12.220667,37.451248,126.437414
EBBR,OTBD,82,50.892426,4.495041,25.369446,51.594493
EIDW,LFPO,82,53.422464,-6.279737,48.727661,2.403118
KBOS,LFPB,82,42.37329,-71.006954,48.99502,2.534156
KBWI,KIAD,82,39.177017,-76.729829,38.938037,-77.436264
KSFO,LEBL,82,37.622192,-122.377739,41.298569,2.082809
LOWW,VTBS,82,48.109947,16.578643,13.69154,100.74
EHAM,VTBS,81,52.34265,4.710114,13.69154,100.74
KHHR,WSSS,81,33.935806,-118.398257,1.394938,103.996914
RPLL,YBBN,81,13.469971,121.632054,-27.36335,153.118087
KIND,KNZY,80,39.74807,-86.307007,32.734219,-117.192381
KSLC,PHNL,80,40.62038,-111.994507,21.325289,-157.93026
LFPG,ZBAA,80,48.99637,2.629346,41.074855,114.603008
WMKK,WMKK,80,2.834885,101.664036,2.834885,101.664036
EGLL,KLAS,79,51.352575,-0.5470079999999999,36.098386,-115.157172
KMIA,LEBL,79,25.78363,-80.373077,41.298569,2.082809
CYYZ,KTPA,78,43.665475,-79.611544,27.986519,-82.541576
ENGM,LEMD,78,60.140945,11.048363,40.481779,-3.544511
LGAT,LPPT,78,36.249343,24.156072,38.779919,-9.136684
LSZH,OTBD,78,47.463867,8.546883,25.369446,51.594493
CYVR,RPLL,77,49.182449,-123.140822,13.469971,121.632054
KDTW,LFPG,77,42.24678,-83.33854,48.99637,2.629346
KEWR,KLGA,77,40.698946,-74.164488,40.779353,-73.872351
LFPO,LLBG,77,48.727661,2.403118,32.004093,34.891163
LOWW,OTBD,77,48.109947,16.578643,25.369446,51.594493
CYYC,KSLC,76,51.129936,-113.990373,40.62038,-111.994507
EDDF,KBFI,76,50.034252,8.562247,47.458901,-122.307833
EGCC,LOWW,76,53.343761,-2.286647,48.109947,16.578643
ENGM,LPPT,76,60.140945,11.048363,38.779919,-9.136684
KBWI,KEWR,76,39.177017,-76.729829,40.698946,-74.164488
KCLT,KDAL,76,35.173521,-80.931816,32.834524,-96.666601
KJFK,LGAT,76,40.626115,-73.782432,36.249343,24.156072
KJFK,RCTP,76,40.626115,-73.782432,25.071266,121.22286
KMCO,SBGR,76,28.432892,-81.295817,-23.491629,-46.672847
LTAI,LTAI,76,36.915925,30.823875,36.915925,30.823875
EGKK,LFPB,75,51.146713,-0.201094,48.99502,2.534156
ESSA,LPPT,75,59.625363,17.908851,38.779919,-9.136684
KBFI,RJAA,75,47.458901,-122.307833,35.288223,144.953327
KBNA,KSNA,75,36.097583,-86.690252,33.675053,-117.869274
KIAD,LBBG,75,38.938037,-77.436264,42.51329,28.269695
KSFO,KSFO,75,37.622192,-122.377739,37.622192,-122.377739
WMKK,ZBAA,75,2.834885,101.664036,41.074855,114.603008
CYUL,LEMD,74,45.49585,-73.691319,40.481779,-3.544511
CYYC,EDDF,74,51.129936,-113.990373,50.034252,8.562247
CYYZ,EGCC,74,43.665475,-79.611544,53.343761,-2.286647
KMIA,LPPT,74,25.78363,-80.373077,38.779919,-9.136684
EKCH,OTBD,73,55.631653,12.677224,25.369446,51.594493
KATL,LEBL,73,33.631805,-84.436924,41.298569,2.082809
LEPA,LEPA,73,39.772137,3.064087,39.772137,3.064087
LFPG,RKSI,73,48.99637,2.629346,37.451248,126.437414
CYVR,YSSY,72,49.182449,-123.140822,-33.95426,151.178055
CYYC,KHND,72,51.129936,-113.990373,36.073655,-115.123804
EHAM,ZBAA,72,52.34265,4.710114,41.074855,114.603008
KDEN,PHNL,72,39.847028,-104.641541,21.325289,-157.93026
KIAH,RJAA,72,29.97757,-95.277961,35.288223,144.953327
KMDW,KSFO,72,41.7848,-87.752194,37.622192,-122.377739
KSFO,YSSY,72,37.622192,-122.377739,-33.95426,151.178055
LFPB,LFPO,72,48.99502,2.534156,48.727661,2.403118
LFPG,LFPO,72,48.99637,2.629346,48.727661,2.403118
EDDF,VOBL,71,50.034252,8.562247,13.189133,77.761423
EGCC,ESSA,71,53.343761,-2.286647,59.625363,17.908851
KEWR,KJFK,71,40.698946,-74.164488,40.626115,-73.782432
LFPO,LTFM,71,48.727661,2.403118,41.174337,28.709148
OTBD,SBGR,71,25.369446,51.594493,-23.491629,-46.672847
CYUL,KMIA,70,45.49585,-73.691319,25.78363,-80.373077
EHAM,KMIA,70,52.34265,4.710114,25.78363,-80.373077
KBTF,KMDW,70,40.802456,-111.976364,41.7848,-87.752194
KDAL,KMIA,70,32.834524,-96.666601,25.78363,-80.373077
KDAL,KPHL,70,32.834524,-96.666601,39.868881,-75.240465
KFLL,KMSP,70,26.077011,-80.175787,44.886354,-93.20573
KIND,KSLC,70,39.74807,-86.307007,40.62038,-111.994507
LFPG,LFPG,70,48.99637,2.629346,48.99637,2.629346
CYUL,KBNA,69,45.49585,-73.691319,36.097583,-86.690252
CYYZ,KAUS,69,43.665475,-79.611544,30.398041,-97.566875
EBBR,KORD,69,50.892426,4.495041,41.967389,-87.912406
EHAM,KBFI,69,52.34265,4.710114,47.458901,-122.307833
EIDW,LTFM,69,53.422464,-6.279737,41.174337,28.709148
ENGM,LTFM,69,60.140945,11.048363,41.174337,28.709148
KIND,KSFO,69,39.74807,-86.307007,37.622192,-122.377739
KORD,LFPB,69,41.967389,-87.912406,48.99502,2.534156
LFPB,OTBD,69,48.99502,2.534156,25.369446,51.594493
LTFM,VTBS,69,41.174337,28.709148,13.69154,100.74
KBOS,LEBL,68,42.37329,-71.006954,41.298569,2.082809
KDCA,KLAS,68,38.850205,-77.037643,36.098386,-115.157172
KDFW,LFPG,68,32.899747,-97.073037,48.99637,2.629346
KDFW,OTBD,68,32.899747,-97.073037,25.369446,51.594493
KEWR,LFPB,68,40.698946,-74.164488,48.99502,2.534156
KEWR,LGAT,68,40.698946,-74.164488,36.249343,24.156072
KFLL,KLAS,68,26.077011,-80.175787,36.098386,-115.157172
KORD,LIMC,68,41.967389,-87.912406,45.590836,8.74438
LFPB,SBGR,68,48.99502,2.534156,-23.491629,-46.672847
LIRF,LIRF,68,41.829117,12.220667,41.829117,12.220667
EGLL,KBNA,67,51.352575,-0.5470079999999999,36.097583,-86.690252
EHAM,KSLC,67,52.34265,4.710114,40.62038,-111.994507
EIDW,ENGM,67,53.422464,-6.279737,60.140945,11.048363
ENGM,OTBD,67,60.140945,11.048363,25.369446,51.594493
KBWI,KSLC,67,39.177017,-76.729829,40.62038,-111.994507
LLBG,LPPT,67,32.004093,34.891163,38.779919,-9.136684
EDDL,OTBD,66,51.274567,6.741448,25.369446,51.594493
EGKK,ZBAA,66,51.146713,-0.201094,41.074855,114.603008
ENGM,LTAI,66,60.140945,11.048363,36.915925,30.823875
ESSA,LTFM,66,59.625363,17.908851,41.174337,28.709148
KBTF,KDAL,66,40.802456,-111.976364,32.834524,-96.666601
KDTW,KSNA,66,42.24678,-83.33854,33.675053,-117.869274
KHHR,KSNA,66,33.935806,-118.398257,33.675053,-117.869274
KPHL,KSLC,66,39.868881,-75.240465,40.62038,-111.994507
RCTP,YBBN,66,25.071266,121.22286,-27.36335,153.118087
CYUL,KPHX,65,45.49585,-73.691319,33.440861,-112.0092
KNZY,KTPA,65,32.734219,-117.192381,27.986519,-82.541576
KORD,RCTP,65,41.967389,-87.912406,25.071266,121.22286
CYVR,KSNA,64,49.182449,-123.140822,33.675053,-117.869274
KBTF,KEWR,64,40.802456,-111.976364,40.698946,-74.164488
KLAS,KTEB,64,36.098386,-115.157172,40.850544,-74.064697
KNZY,KSNA,64,32.734219,-117.192381,33.675053,-117.869274
KSFO,RJBB,64,37.622192,-122.377739,34.468627,135.305672
LEMD,ZBAA,64,40.481779,-3.544511,41.074855,114.603008
LFPB,ZBAA,64,48.99502,2.534156,41.074855,114.603008
LSZH,VHHH,64,47.463867,8.546883,22.505676,113.824302
LTFM,VABB,64,41.174337,28.709148,19.090235,72.853151
RCTP,RJBH,64,25.071266,121.22286,35.386002,132.966728
KBFI,RJTT,63,47.458901,-122.307833,35.558275,139.769206
KDFW,PHNL,63,32.899747,-97.073037,21.325289,-157.93026
KFLL,KHND,63,26.077011,-80.175787,36.073655,-115.123804
KMCO,KPDX,63,28.432892,-81.295817,45.586756,-122.599903
KMIA,LIRF,63,25.78363,-80.373077,41.829117,12.220667
KSNA,KTEB,63,33.675053,-117.869274,40.850544,-74.064697
LTFM,LTFM,63,41.174337,28.709148,41.174337,28.709148
OMDB,SBGR,63,25.226349,55.41214,-23.491629,-46.672847
RKSI,RKSI,63,37.451248,126.437414,37.451248,126.437414
CYUL,KJFK,62,45.49585,-73.691319,40.626115,-73.782432
CYYC,KBNA,62,51.129936,-113.990373,36.097583,-86.690252
KAUS,KDCA,62,30.398041,-97.566875,38.850205,-77.037643
KCLT,KSNA,62,35.173521,-80.931816,33.675053,-117.869274
KDFW,LBBG,62,32.899747,-97.073037,42.51329,28.269695
KEWR,LEMD,62,40.698946,-74.164488,40.481779,-3.544511
KIAD,LOWW,62,38.938037,-77.436264,48.109947,16.578643
KMDW,KMIA,62,41.7848,-87.752194,25.78363,-80.373077
KSFO,LBBG,62,37.622192,-122.377739,42.51329,28.269695
LIMC,ZBAA,62,45.590836,8.74438,41.074855,114.603008
LTFM,WSSS,62,41.174337,28.709148,1.394938,103.996914
CYUL,KTPA,61,45.49585,-73.691319,27.986519,-82.541576
CYYC,KDTW,61,51.129936,-113.990373,42.24678,-83.33854
EDDB,KEWR,61,52.343674,13.461075,40.698946,-74.164488
EDDF,KTPA,61,50.034252,8.562247,27.986519,-82.541576
EGCC,LIRF,61,53.343761,-2.286647,41.829117,12.220667
EIDW,KCLT,61,53.422464,-6.279737,35.173521,-80.931816
EIDW,KHHR,61,53.422464,-6.279737,33.935806,-118.398257
EKCH,KIAD,61,55.631653,12.677224,38.938037,-77.436264
KAFW,KMIA,61,33.19249,-97.198187,25.78363,-80.373077
KATL,LIMC,61,33.631805,-84.436924,45.590836,8.74438
KDFW,YSSY,61,32.899747,-97.073037,-33.95426,151.178055
KHHR,KTEB,61,33.935806,-118.398257,40.850544,-74.064697
KIAD,KPDX,61,38.938037,-77.436264,45.586756,-122.599903
KJFK,KTEB,61,40.626115,-73.782432,40.850544,-74.064697
KSFO,KTPA,61,37.622192,-122.377739,27.986519,-82.541576
RJAA,VOBL,61,35.288223,144.953327,13.189133,77.761423
RKSI,YBBN,61,37.451248,126.437414,-27.36335,153.118087
CYUL,LIMC,60,45.49585,-73.691319,45.590836,8.74438
CYUL,LSZH,60,45.49585,-73.691319,47.463867,8.546883
CYVR,EDDM,60,49.182449,-123.140822,48.606667,12.066527
CYVR,LSZH,60,49.182449,-123.140822,47.463867,8.546883
EDDM,KHHR,60,48.606667,12.066527,33.935806,-118.398257
EDDM,KIAH,60,48.606667,12.066527,29.97757,-95.277961
EDDM,KJFK,60,48.606667,12.066527,40.626115,-73.782432
EGLL,KBWI,60,51.352575,-0.5470079999999999,39.177017,-76.729829
